id,Open,High,Close
800,5.946,6.1240000000000006,6.1240000000000006
801,5.93,6.058,5.894
802,5.979,6.019,5.9719999999999995
803,5.929,5.968,5.909000000000001
804,6.009,6.045,5.889
805,5.76,6.031000000000001,5.853
806,6.308,6.318,5.9159999999999995
807,5.963,6.246,6.241
808,5.768,5.871,5.819
809,5.59,5.8,5.695
810,5.994,6.0200000000000005,5.675
811,6.255,6.317,5.949
812,6.321,6.391,6.272
813,6.046,6.266,6.262
814,6.078,6.152,6.024
815,6.134,6.195,6.0009999999999994
816,6.051,6.1899999999999995,6.0969999999999995
817,6.473999999999999,6.495,6.038
818,6.489,6.619,6.489
819,6.718999999999999,6.736,6.409999999999999
820,6.753,6.792,6.723999999999999
821,6.801,6.823,6.697
822,6.917,6.929,6.824
823,6.876,6.959999999999999,6.919
824,6.8180000000000005,6.8950000000000005,6.874
825,6.848999999999999,6.9430000000000005,6.772
826,7.1290000000000004,7.135,6.883
827,6.986,7.135,7.087999999999999
828,7.25,7.259,7.01
829,7.077,7.215000000000001,7.203
830,7.108,7.118,6.9799999999999995
831,7.188,7.189,7.0840000000000005
832,6.968999999999999,7.197,7.156999999999999
833,6.866,6.890000000000001,6.88
834,6.696,6.805,6.741
835,6.947,6.9879999999999995,6.845999999999999
836,6.934,7.001,6.894
837,7.019,7.122,6.926
838,7.095000000000001,7.1,6.984999999999999
839,6.874,7.144,7.078
840,6.968999999999999,6.9959999999999996,6.859
841,6.773000000000001,7.011,6.962999999999999
842,6.705,6.9079999999999995,6.806
843,6.694,6.7540000000000004,6.7299999999999995
844,6.75,6.758,6.7090000000000005
845,6.418000000000001,6.733,6.733
846,6.492,6.506,6.445
847,6.375,6.5,6.484999999999999
848,6.43,6.449,6.3549999999999995
849,6.227,6.456999999999999,6.4319999999999995
850,6.146,6.2780000000000005,6.215999999999999
851,6.274,6.316,6.218999999999999
852,6.205,6.314,6.275
853,6.303,6.377000000000001,6.148
854,6.047,6.337,6.257
855,6.212,6.25,6.108
856,5.461,5.495,5.353
857,5.402,5.5280000000000005,5.514
858,5.473,5.494,5.3549999999999995
859,5.615,5.642,5.445
860,5.637,5.668,5.663
861,5.885,5.931,5.7509999999999994
862,5.66,5.858,5.851
863,5.7299999999999995,5.782,5.63
864,5.726,5.8020000000000005,5.718999999999999
865,5.798,5.857,5.76
866,5.646,5.7780000000000005,5.774
867,5.7909999999999995,5.825,5.590999999999999
868,5.713,5.83,5.794
869,5.865,5.896,5.7219999999999995
870,5.76,5.840999999999999,5.8229999999999995
871,5.7700000000000005,5.8549999999999995,5.792
872,5.442,5.726,5.720000000000001
873,5.502000000000001,5.5649999999999995,5.456
874,5.483,5.522,5.471
875,5.412,5.486,5.465
876,5.493,5.518,5.371
877,5.747999999999999,5.768,5.544
878,5.832,5.838,5.773
879,5.827,5.858,5.796
880,5.55,5.832,5.777
881,5.491,5.515,5.512
882,5.434,5.519,5.505
883,5.557,5.589,5.557
884,5.475,5.518,5.486
885,5.327,5.45,5.381
886,5.161,5.35,5.332
887,5.103,5.207,5.183
888,5.056,5.077,4.938000000000001
889,4.862,5.077,5.024
890,4.806,4.897,4.884
891,4.898,4.939,4.794
892,4.8149999999999995,4.87,4.8340000000000005
893,4.646,4.877000000000001,4.862
894,4.675,4.720000000000001,4.673
895,4.6899999999999995,4.754,4.706
896,4.675,4.721,4.701
897,4.5969999999999995,4.667,4.649
898,4.465999999999999,4.617,4.589
899,4.636,4.665,4.482
900,4.704,4.727,4.622999999999999
901,4.699,4.746,4.67
902,4.661,4.755,4.643
903,4.6259999999999994,4.7,4.636
904,4.8469999999999995,4.884,4.583
905,4.911,4.9479999999999995,4.901
906,4.87,4.957,4.899
907,4.622999999999999,4.8740000000000006,4.871
908,4.6,4.737,4.66
909,4.704,4.753,4.62
910,4.781000000000001,4.865,4.753
911,4.924,4.987,4.756
912,5.026,5.045,4.912
913,4.779,5.018,5.01
914,4.936,4.975,4.822
915,5.085,5.2090000000000005,4.975
916,4.715999999999999,5.2,5.0200000000000005
917,5.0,5.021,4.901
918,5.0729999999999995,5.079,4.9399999999999995
919,5.154,5.17,5.023
920,5.318,5.324,5.195
921,5.238,5.284000000000001,5.244
922,5.175,5.225,5.1899999999999995
923,5.433,5.476,5.268
924,5.468,5.481,5.385
925,5.418,5.482,5.422
926,5.112,5.2219999999999995,5.221
927,5.004,5.1240000000000006,5.114
928,4.9990000000000006,5.1,4.95
929,4.831,4.963,4.951
930,4.918,4.987,4.911
931,4.786,4.968,4.904999999999999
932,4.738,4.784000000000001,4.6770000000000005
933,5.0600000000000005,5.0600000000000005,4.714
934,5.0729999999999995,5.129,5.0520000000000005
935,4.977,5.116,5.104
936,5.047,5.072,4.918
937,5.013,5.11,5.0280000000000005
938,4.997,5.103,5.042
939,5.014,5.16,5.023
940,5.029,5.128,5.1240000000000006
941,5.0009999999999994,5.0600000000000005,5.039
942,4.923,4.954,4.946
943,4.85,4.965999999999999,4.845000000000001
944,4.728,4.755,4.718999999999999
945,4.632,4.76,4.7490000000000006
946,4.551,4.6049999999999995,4.598
947,4.484,4.547,4.523
948,4.25,4.544,4.507
949,4.485,4.494,4.2509999999999994
950,4.504,4.508,4.431
951,4.553,4.561999999999999,4.475
952,4.339,4.509,4.504
953,4.424,4.426,4.36
954,4.436,4.479,4.404
955,4.309,4.461,4.3950000000000005
956,4.179,4.276,4.266
957,4.201,4.2170000000000005,4.178
958,4.184,4.215999999999999,4.186999999999999
959,4.202,4.226,4.129
960,4.089,4.178,4.128
961,3.996,4.085,4.055
962,4.068,4.12,3.964
963,4.09,4.194,4.134
964,3.9,4.063000000000001,4.055
965,3.8369999999999997,3.875,3.8549999999999995
966,3.838,3.8850000000000002,3.832
967,3.835,3.8579999999999997,3.8409999999999997
968,3.743,3.8280000000000003,3.781
969,3.697,3.749,3.7079999999999997
970,3.636,3.707,3.656
971,3.683,3.755,3.665
972,3.8240000000000003,3.832,3.7020000000000004
973,3.8200000000000003,3.85,3.822
974,3.8590000000000004,3.874,3.85
975,3.9130000000000003,3.9189999999999996,3.854
976,3.8609999999999998,3.8939999999999997,3.8869999999999996
977,3.911,3.925,3.8549999999999995
978,3.843,3.932,3.9189999999999996
979,3.7659999999999996,3.849,3.8049999999999997
980,3.7299999999999995,3.8289999999999997,3.749
981,3.7960000000000003,3.8310000000000004,3.6799999999999997
982,3.565,3.7960000000000003,3.7630000000000003
983,3.407,3.563,3.543
984,3.3770000000000002,3.473,3.401
985,3.354,3.4880000000000004,3.436
986,2.632,2.653,2.6510000000000002
987,2.6100000000000003,2.63,2.613
988,2.5989999999999998,2.613,2.604
989,2.582,2.6109999999999998,2.588
990,2.675,2.677,2.618
991,2.637,2.678,2.665
992,2.6390000000000002,2.675,2.632
993,2.593,2.643,2.628
994,2.574,2.593,2.591
995,2.596,2.6,2.581
996,2.558,2.5829999999999997,2.58
997,2.507,2.549,2.548
998,2.447,2.504,2.471
999,2.465,2.466,2.4370000000000003
1000,2.4219999999999997,2.471,2.452
1001,2.4699999999999998,2.477,2.441
1002,2.497,2.506,2.481
1003,2.468,2.498,2.488
1004,2.424,2.484,2.466
1005,2.451,2.465,2.416
1006,2.414,2.443,2.425
1007,2.395,2.411,2.394
1008,2.459,2.4699999999999998,2.4530000000000003
1009,2.428,2.4739999999999998,2.3899999999999997
1010,2.42,2.519,2.431
1011,2.409,2.4690000000000003,2.4210000000000003
1012,2.391,2.425,2.402
1013,2.356,2.3890000000000002,2.363
1014,2.372,2.383,2.373
1015,2.416,2.426,2.377
1016,2.403,2.435,2.403
1017,2.4059999999999997,2.46,2.433
1018,2.303,2.34,2.3289999999999997
1019,2.299,2.309,2.2969999999999997
1020,2.335,2.37,2.29
1021,2.3890000000000002,2.393,2.352
1022,2.426,2.432,2.3850000000000002
1023,2.463,2.495,2.435
1024,2.413,2.478,2.455
1025,2.379,2.381,2.332
1026,2.4539999999999997,2.4539999999999997,2.41
1027,2.497,2.497,2.431
1028,2.48,2.553,2.506
1029,2.565,2.585,2.516
1030,2.587,2.6079999999999997,2.566
1031,2.618,2.619,2.576
1032,2.6399999999999997,2.66,2.625
1033,2.648,2.6550000000000002,2.613
1034,2.692,2.699,2.66
1035,2.689,2.728,2.707
1036,2.66,2.732,2.682
1037,2.714,2.73,2.668
1038,2.7079999999999997,2.755,2.7039999999999997
1039,2.6879999999999997,2.73,2.712
1040,2.755,2.785,2.689
1041,2.8329999999999997,2.846,2.757
1042,2.904,2.907,2.831
1043,2.801,2.902,2.897
1044,2.785,2.7920000000000003,2.743
1045,2.713,2.785,2.777
1046,2.716,2.741,2.698
1047,2.66,2.762,2.685
1048,2.607,2.6399999999999997,2.614
1049,2.593,2.6399999999999997,2.6109999999999998
1050,2.622,2.633,2.598
1051,2.581,2.636,2.597
1052,2.5620000000000003,2.596,2.573
1053,2.682,2.682,2.569
1054,2.665,2.7199999999999998,2.662
1055,2.681,2.711,2.692
1056,2.716,2.748,2.652
1057,2.8,2.8,2.7399999999999998
1058,2.748,2.81,2.802
1059,2.701,2.784,2.757
1060,2.658,2.689,2.659
1061,2.7190000000000003,2.7199999999999998,2.685
1062,2.686,2.7800000000000002,2.739
1063,2.662,2.723,2.707
1064,2.5829999999999997,2.6390000000000002,2.625
1065,2.577,2.612,2.5420000000000003
1066,2.5629999999999997,2.589,2.553
1067,2.609,2.617,2.558
1068,2.5,2.628,2.609
1069,2.508,2.548,2.52
1070,2.575,2.58,2.513
1071,2.58,2.601,2.573
1072,2.566,2.6109999999999998,2.574
1073,2.668,2.669,2.586
1074,2.653,2.69,2.6550000000000002
1075,2.637,2.679,2.649
1076,2.7030000000000003,2.706,2.664
1077,2.71,2.743,2.7039999999999997
1078,2.762,2.7649999999999997,2.7079999999999997
1079,2.81,2.832,2.783
1080,2.801,2.864,2.814
1081,2.842,2.847,2.7960000000000003
1082,2.757,2.868,2.8579999999999997
1083,2.81,2.8129999999999997,2.745
1084,2.788,2.818,2.752
1085,2.7760000000000002,2.806,2.772
1086,2.705,2.8120000000000003,2.778
1087,2.684,2.73,2.725
1088,2.734,2.734,2.6870000000000003
1089,2.7359999999999998,2.746,2.739
1090,2.716,2.7640000000000002,2.727
1091,2.762,2.763,2.713
1092,2.8280000000000003,2.855,2.728
1093,2.8920000000000003,2.9050000000000002,2.846
1094,2.823,2.908,2.893
1095,2.852,2.875,2.832
1096,2.802,2.863,2.85
1097,2.7359999999999998,2.832,2.791
1098,2.7670000000000003,2.816,2.737
1099,2.8609999999999998,2.868,2.826
1100,2.8890000000000002,2.9170000000000003,2.854
1101,2.911,2.915,2.8649999999999998
1102,2.8739999999999997,2.929,2.9050000000000002
1103,2.826,2.896,2.864
1104,2.9059999999999997,2.92,2.811
1105,3.101,3.102,2.973
1106,2.915,3.147,3.098
1107,3.098,3.149,3.1239999999999997
1108,3.2,3.207,3.0789999999999997
1109,3.1879999999999997,3.251,3.247
1110,3.141,3.193,3.154
1111,3.127,3.149,3.1079999999999997
1112,3.1100000000000003,3.15,3.082
1113,2.975,3.089,3.073
1114,3.0309999999999997,3.044,2.966
1115,3.008,3.0420000000000003,3.0140000000000002
1116,3.021,3.035,2.9850000000000003
1117,3.064,3.1710000000000003,3.0100000000000002
1118,3.2079999999999997,3.221,3.0949999999999998
1119,3.128,3.196,3.1719999999999997
1120,3.06,3.145,3.13
1121,2.967,3.06,3.059
1122,2.951,2.96,2.9059999999999997
1123,2.869,2.979,2.942
1124,2.801,2.893,2.8760000000000003
1125,2.788,2.847,2.777
1126,2.744,2.818,2.8
